cluster	rank	names	scores	logfoldchanges	pvals	pvals_adj
17	29	GAPDH	18.58743	2.0661166	4.0618488677046785e-77	4.795733238930933e-74
17	30	PRDX5	18.314451	3.2060986	6.346285153072207e-75	7.25876196523737e-72
17	31	ANXA2	17.809368	3.8098269	5.9781664646428305e-71	6.6305112355270374e-68
17	32	PSMB11	17.704105	7.9700937	3.8982780904434564e-70	4.196496364362381e-67
17	33	RAB42	17.568943	7.5006833	4.260336402591876e-69	4.45521636203615e-66
17	34	PAX1	17.139795	7.18931	7.491390426222909e-66	7.61645502750513e-63
17	35	PGAM2	17.052036	7.420263	3.375684216626656e-65	3.339281567912223e-62
17	36	HLA-DPA1	17.01204	3.365645	6.686964020451292e-65	6.440778160856256e-62
17	37	PSMB5	16.907125	3.9617019	3.9868281943044614e-64	3.7415871471727584e-61
17	38	LGALS1	16.788054	3.6157005	2.984789107919858e-63	2.7311566534743683e-60
17	39	IFI27	16.728914	3.8588266	8.069544135264914e-63	7.203741094995881e-60
17	40	CNN3	16.638638	4.2386427	3.6584803378658616e-62	3.188191401100676e-59
17	41	HLA-DRA	16.600399	3.340743	6.922918478156237e-62	5.892691609744103e-59
17	42	HLA-DPB1	16.51822	3.285688	2.712839435262457e-61	2.2566508220463905e-58
17	43	BNIP3	16.471638	5.060414	5.8660588091217945e-61	4.7711915216148176e-58
17	44	HMG20B	16.420801	3.5987215	1.3576376416621927e-60	1.0802368548364766e-57
17	45	CLTA	16.279015	2.9442663	1.390909140805706e-59	1.0831630949495667e-56
17	46	HLA-DRB1	16.149925	3.2681816	1.1369897486379465e-58	8.492849344877037e-56
17	47	ATOX1	15.894691	3.3148925	6.896769944669475e-57	4.854397629708605e-54
17	48	HSPB1	15.880378	2.299795	8.665530675764897e-57	5.984284684220208e-54
17	49	GAMT	15.836	4.5124784	1.7564227912367754e-56	1.1904968626306893e-53
17	50	PFN2	15.770948	5.392112	4.93038418744771e-56	3.281036211723157e-53
17	51	FAM107A	15.720062	6.3394456	1.1021570452369425e-55	7.077201756617075e-53
17	52	RHOC	15.476083	3.6386294	5.0319381921802155e-54	3.175413271930829e-51
17	53	RPS24	15.355289	1.2778654	3.2645042124166913e-53	1.991401977977722e-50
17	54	HSPB8	15.212116	4.9580793	2.9388770058940576e-52	1.7073942427417205e-49
17	55	TP53AIP1	14.972872	8.262155	1.1044733318357478e-50	6.316379440393782e-48
17	56	DYSF	14.939084	6.638922	1.8348010866316565e-50	1.0331623780277733e-47
17	57	PLEK2	14.78879	6.645145	1.7303764244677382e-49	9.595985986658135e-47
17	58	PLAAT4	14.754085	3.228994	2.895947949259268e-49	1.582008819266246e-46
17	59	C20orf204	14.686083	6.6229033	7.91592248802463e-49	4.2607452791792565e-46
17	60	LY75	14.543123	4.2318974	6.457804905363839e-48	3.425537932481476e-45
17	61	MIF	14.513164	2.0653734	1.0000031094112612e-47	5.1550864517692356e-45
17	62	METTL26	14.410959	2.8354928	4.415346170930156e-47	2.1838660162461442e-44
17	63	IFI30	14.239793	3.7218099	5.188072709922706e-46	2.4985348586300127e-43
17	64	GABARAP	14.223426	1.9757985	6.556309904388037e-46	3.116461023513072e-43
17	65	SOD1	14.014048	2.3569577	1.279018039699055e-44	5.925739148231027e-42
17	66	BCAS4	13.99459	4.321921	1.681963468977809e-44	7.695193116007099e-42
17	67	GAA	13.833417	5.0974107	1.6022410002096167e-43	7.151661323008802e-41
17	68	ALDH2	13.831047	3.7242343	1.655920037026979e-43	7.302208346412585e-41
17	69	GAS6	13.794802	4.17004	2.7390358775751477e-43	1.1934696685134283e-40
17	70	POLR2L	13.784011	2.3657157	3.180960852721446e-43	1.3537947461681123e-40
17	71	PSMB6	13.698916	2.5122983	1.0305065172406106e-42	4.335352762933746e-40
17	72	FKBP1A	13.565923	2.0764534	6.377202458477052e-42	2.6226065975586357e-39
17	73	HLA-DRB5	13.545367	2.8205845	8.439076971746687e-42	3.431985069365561e-39
17	74	GPX4	13.486317	2.1816494	1.882742696067515e-41	7.490246241170339e-39
17	75	FBXO2	13.444851	6.0563912	3.3007163955024705e-41	1.2852076679977226e-38
17	76	COX5B	13.341309	1.9841163	1.3310243128689384e-40	5.128086407928001e-38
17	77	FAM50A	13.231268	3.4432547	5.790235982469768e-40	2.20758778327475e-37
17	78	CD63	13.15833	2.9499125	1.52418315392232e-39	5.692513022113351e-37
17	79	TPI1	13.063575	2.1073973	5.317136484181797e-39	1.965782954116545e-36
17	80	PSMA2	13.012579	2.2798264	1.0377972388320018e-38	3.79844167384901e-36
18	1	MDK	19.376892	4.8760195	1.2093300930976607e-83	4.426269073746748e-79
18	2	KRT5	18.574144	5.6763873	5.202817403375296e-77	9.52141598904696e-73
18	3	IFI27	18.491705	4.669569	2.4082087012326333e-76	2.9380948891271867e-72
18	4	KRT19	18.34037	6.5427003	3.9410174044876866e-75	3.6061294505413456e-71
18	5	BST2	17.682384	3.53655	5.732044108245231e-70	3.4966424400980614e-66
18	6	JUN	16.973871	3.6413672	1.2819742776364617e-64	6.703077219396019e-61
18	7	EGR1	16.943735	4.2331047	2.1409174906639086e-64	9.794965134473715e-61
18	8	CD63	16.873898	3.5075583	7.001908885561126e-64	2.847520745782475e-60
18	9	IFI6	16.785841	3.599045	3.098055372995816e-63	1.1339192470701987e-59
18	10	SPINT2	16.677013	3.4506178	1.9261119955919746e-62	6.408875013696533e-59
18	11	FN1	16.647839	5.690044	3.137270281217267e-62	9.568935796902764e-59
18	12	CLU	16.608667	4.9606757	6.031914729176418e-62	1.698262392327585e-58
18	13	IFITM3	16.59742	3.976369	7.275264432834183e-62	1.9020139536154565e-58
18	14	DSP	16.36768	5.4437747	3.253843099959524e-60	7.939594086774569e-57
18	15	TSC22D1	16.333984	3.545964	5.656678758233696e-60	1.294000620188197e-56
18	16	PAX9	16.094027	6.346541	2.8095934306818863e-58	6.049054656258101e-55
18	17	NFIA	16.030428	3.9820373	7.83415682141264e-58	1.5929887434473557e-54
18	18	MIR205HG	15.856619	6.964976	1.2652466582600418e-56	2.392796359141275e-53
18	19	HSPA1B	15.854555	4.3111315	1.307503269933212e-56	2.392796359141275e-53
18	20	KRT17	15.707549	6.4536057	1.3427019645139748e-55	2.3402016477702854e-52
18	21	MEIS2	15.632584	5.876922	4.367307131747539e-55	7.265809469504168e-52
18	22	FOS	15.58591	3.5619433	9.076114347562193e-55	1.4443254836309732e-51
18	23	KRT8	15.518826	4.295068	2.587418119463147e-54	3.94592044126961e-51
18	24	ANXA2	15.365174	3.425276	2.802834254046693e-53	4.10346146129452e-50
18	25	LGALS3BP	15.288586	3.2948482	9.110720438004026e-53	1.2825441490437899e-49
18	26	DST	15.282621	4.7216506	9.984241912319723e-53	1.3534564378993118e-49
18	27	APP	15.137405	2.9971924	9.176312482409774e-52	1.1995079041738576e-48
18	28	CPE	14.8530245	4.3403044	6.6499117864459865e-50	8.392876596403778e-47
18	29	PERP	14.838391	4.559435	8.271614087353804e-50	1.0091644907041219e-46
18	30	IGFBP2	14.709205	3.489191	5.6264637060944384e-49	6.643038648605243e-46
18	31	BCAM	14.657435	4.116875	1.2074796254009892e-48	1.3810925552906752e-45
18	32	BEX3	14.596008	2.6519177	2.9777721554940474e-48	3.302710262522352e-45
18	33	CYP1B1	14.527361	4.8109684	8.129229890035842e-48	8.751115976623583e-45
18	34	LY6E	14.511992	2.6604166	1.0172219310400113e-47	1.0637525685141559e-44
18	35	KRT15	14.344301	7.8424206	1.1565863044804104e-46	1.1758948702857638e-43
18	36	JUNB	14.196454	2.935755	9.636644757005277e-46	9.5327252635446e-43
18	37	CSTB	14.1243	2.4098003	2.6905845599012645e-45	2.591528565182794e-42
18	38	SIX1	14.110815	6.2993913	3.257889565180478e-45	3.0574875891069407e-42
18	39	CALD1	14.10793	3.3007114	3.3939437039611887e-45	3.105543337717087e-42
18	40	PALLD	13.884456	4.0094643	7.869585962185966e-44	7.02523697077972e-41
18	41	CST3	13.835157	2.4905393	1.5639315158522377e-43	1.3628918431358989e-40
18	42	CCL19	13.8259	4.4700465	1.778725015937696e-43	1.5140259141473398e-40
18	43	NFKBIA	13.731599	2.6212604	6.566805009516569e-43	5.462537048938999e-40
18	44	TIMP1	13.705056	2.9900472	9.469361915800474e-43	7.701958121782514e-40
18	45	LAPTM4A	13.562412	2.4757533	6.689949039843327e-42	5.323017930593601e-39
18	46	SOCS3	13.543003	3.636177	8.715229636573219e-42	6.786938721876944e-39
18	47	SQSTM1	13.318807	2.36049	1.7996015516937975e-40	1.344228905990708e-37
18	48	APLP2	13.303351	3.2871578	2.2132026466010388e-40	1.6201086013648925e-37
18	49	CEBPD	13.283822	4.400866	2.873443718472326e-40	2.062174775290306e-37
18	50	KRT14	13.057349	6.4641824	5.7702424622036814e-39	4.061473929983018e-36
18	51	SH3BP5	13.046202	3.6565135	6.679552161365947e-39	4.612797899210472e-36
18	52	LMNA	12.982631	2.9087555	1.535162891614172e-38	1.0216090362903693e-35
18	53	RHOB	12.978744	3.3220549	1.6150907038100017e-38	1.055605979466962e-35
18	54	PDLIM1	12.9523945	2.7921042	2.2773846458576233e-38	1.462360621456752e-35
18	55	MTRNR2L12	12.941621	2.403751	2.620413836724009e-38	1.6536166696195769e-35
18	56	CSRP2	12.931342	3.8247013	2.995443961604687e-38	1.8582414311642907e-35
18	57	HSPA1A	12.927802	3.3310695	3.1365780179700647e-38	1.913364867262039e-35
18	58	S100A14	12.816903	3.8720446	1.3186282352985602e-37	7.911985580354525e-35
18	59	IRF9	12.739386	2.199723	3.571945357287731e-37	2.1086576132594876e-34
18	60	DDR1	12.675334	4.521512	8.101289911521006e-37	4.7065922547869894e-34
18	61	SGK1	12.64228	3.756803	1.2342330977532361e-36	7.058463376697843e-34
18	62	PHPT1	12.575402	2.3226252	2.8832976650834948e-36	1.6235627359957075e-33
18	63	CD151	12.561657	3.012833	3.43073802301524e-36	1.9025521572784967e-33
18	64	TUBB4B	12.5500145	2.3643026	3.9743491590440226e-36	2.1711216950771684e-33
18	65	HSBP1	12.383553	2.3276796	3.208191236741676e-35	1.678868488704332e-32
18	66	PHLDA1	12.383486	3.7632804	3.2108629329609366e-35	1.678868488704332e-32
18	67	FOSB	12.372132	3.3630924	3.698723837270819e-35	1.906718185464074e-32
18	68	TSPAN3	12.346184	2.4686987	5.107742360595734e-35	2.5965066408356175e-32
18	69	KLF10	12.326139	3.7858646	6.551051250851808e-35	3.24288906318055e-32
18	70	TCEAL4	12.326073	3.1229644	6.556481808566998e-35	3.24288906318055e-32
18	71	ATF3	12.271225	3.8630517	1.2928283777261134e-34	6.226159401730721e-32
18	72	PTMS	12.184023	2.608781	3.7815760231973814e-34	1.797525506818797e-31
18	73	NEAT1	12.115115	2.7460485	8.784051130704475e-34	4.121859685063006e-31
18	74	ITM2B	12.1093645	1.8801965	9.422115345298068e-34	4.36530181966145e-31
18	75	S100A11	12.107568	2.345806	9.630747988844883e-34	4.406187589246395e-31
18	76	MT-CO3	12.077452	1.9277196	1.3895908562105166e-33	6.279063571377916e-31
18	77	PFN2	12.021655	3.9053924	2.734379717790887e-33	1.2205003908641981e-30
18	78	MT-ND4	11.927988	2.0358963	8.459302854341042e-33	3.730348720141404e-30
18	79	FXYD6	11.898447	4.1921105	1.2057010695269441e-32	5.2535553387804376e-30
18	80	PEBP1	11.879485	2.0283074	1.512964189486273e-32	6.51482379992789e-30
19	1	CSTB	24.2636	5.352457	4.751675109703313e-130	1.7391606069025097e-125
19	2	S100A11	23.005081	4.8371716	4.146273156737367e-117	7.587887190487218e-113
19	3	S100A14	21.470211	6.159224	2.9567017502584515e-102	3.607274692040319e-98
19	4	CALML5	21.005934	8.994879	5.788339673203088e-98	5.296475509472656e-94
19	5	CSTA	20.685888	7.200783	4.6414001722726824e-95	3.397597754107049e-91
19	6	CALML3	20.222546	5.7934217	6.199935708941995e-91	3.7820641147164323e-87
19	7	S100A6	18.676487	4.0523205	7.691696443417649e-78	4.021768307507563e-74
19	8	SNCG	18.022783	5.8587008	1.290836330524451e-72	5.249544503725047e-69
19	9	LGALS3	17.82456	4.6276283	4.5566507593372416e-71	1.667779744425024e-67
19	10	CRIP1	17.753958	3.7208154	1.6062638908077867e-70	5.3446240606778e-67
19	11	HLA-DRA	17.629055	3.7076826	1.4740949731917442e-69	4.4961125094825853e-66
19	12	SFN	16.619892	7.3776646	5.002294065566508e-62	1.4083766545676904e-58
19	13	GPX4	16.504406	2.8986545	3.41071657218292e-61	8.916831232747646e-58
19	14	FXYD3	16.434708	8.10469	1.0794303881986602e-60	2.6338821092306105e-57
19	15	GSTP1	15.92157	2.8601708	4.4896796935881077e-57	1.0270422904063646e-53
19	16	KRT8	15.859007	5.242711	1.2180499434510326e-56	2.6224615282500733e-53
19	17	IFI27	15.591038	3.8379302	8.376126439093548e-55	1.7031922433181273e-51
19	18	KRT5	15.582739	4.698331	9.537892560845522e-55	1.837349503260563e-51
19	19	ADIRF	15.331457	4.4138074	4.712931905369262e-53	8.624901033421019e-50
19	20	KRT19	15.277075	5.778146	1.087117433741309e-52	1.894742152017412e-49
19	21	TAGLN2	15.194372	2.4740987	3.853352526519815e-52	6.410752537415988e-49
19	22	ATOX1	15.189963	3.2493677	4.121528765989423e-52	6.558785841912126e-49
19	23	NTHL1	14.897511	5.3552594	3.420905165301415e-50	5.008341998207883e-47
19	24	TYMP	14.875568	3.3641224	4.749349021256902e-50	6.6858047510393805e-47
19	25	DBI	14.518974	2.5833483	9.187472871643036e-48	1.2454470169444694e-44
19	26	PERP	14.315171	5.6425443	1.759314208004013e-46	2.2997378331126743e-43
19	27	GSN	14.187845	3.4059556	1.0895526030509025e-45	1.3751280973884857e-42
19	28	CDKN1A	14.174438	3.4963837	1.3189310560345133e-45	1.6091398527306406e-42
19	29	HSPB1	14.082226	2.3393674	4.884693595213922e-45	5.767247428336282e-42
19	30	TRIM29	14.073188	6.477532	5.5509991724822075e-45	6.349128772250665e-42
19	31	S100A16	14.03697	4.72749	9.258739489898914e-45	1.0269064365751216e-41
19	32	S100A9	14.0188055	5.716079	1.1961158843885162e-44	1.2876187495442376e-41
19	33	S100A13	13.854045	3.8991287	1.2024623126921743e-43	1.1894952191039533e-40
19	34	ATP5MD	13.818354	2.2766278	1.9753724007625414e-43	1.9026475063239417e-40
19	35	RAB25	13.546087	7.013705	8.356741961389905e-42	7.646627813220798e-39
19	36	PPDPF	13.500979	2.071277	1.5431093931913606e-41	1.377545046346268e-38
19	37	KRT18	13.362695	6.0440865	9.98816541576612e-41	8.704210532915613e-38
19	38	RAB13	13.242977	3.773103	4.95453498692106e-40	4.217231047820878e-37
19	39	ANXA2	13.133527	3.2062361	2.115691903052744e-39	1.75991907599167e-36
19	40	MAP1LC3A	13.127521	4.062429	2.2903211451849067e-39	1.8628454274425058e-36
19	41	IL32	13.110639	2.3399127	2.8617766141876305e-39	2.2770409968669887e-36
19	42	PKM	13.027109	2.2666943	8.579746641642638e-39	6.542235558974212e-36
19	43	HLA-DQA1	12.9734	2.9245858	1.7317390303557817e-38	1.2935383724500403e-35
19	44	RAC1	12.791096	2.1181629	1.8386330412792796e-37	1.269732225355904e-34
19	45	CD74	12.697387	2.5174332	6.11372892179412e-37	4.068519859392484e-34
19	46	HLA-DPA1	12.617297	2.5005891	1.695411918095996e-36	1.1081030645398492e-33
19	47	KRT17	12.478699	5.2452784	9.756777292003782e-36	6.052674672281871e-33
19	48	S100A8	12.334391	4.892968	5.9134373076816e-35	3.607295314974237e-32
19	49	JUP	12.297287	4.236726	9.366780124356593e-35	5.620221628386486e-32
19	50	KRT7	12.239754	7.636731	1.90609573526965e-34	1.1073811112159436e-31
19	51	CAPG	12.091662	2.8897474	1.1689667578728333e-33	6.582361893062088e-31
19	52	SH3BGRL3	12.077109	1.797267	1.3953910695915425e-33	7.738289172442431e-31
19	53	VAMP8	11.977253	2.5164216	4.6756048678695074e-33	2.554206175655102e-30
19	54	RAB11A	11.93143	2.457268	8.116697768211542e-33	4.3688125737398625e-30
19	55	TSPO	11.889266	2.7846203	1.3458396168059872e-32	7.138996494886367e-30
19	56	HLA-DPB1	11.804063	2.438628	3.719096247776913e-32	1.9446091680697542e-29
19	57	COX17	11.7040415	2.4412074	1.2152504861714505e-31	6.26470183723398e-29
19	58	DYNLL1	11.617722	1.8741776	3.3495146458715268e-31	1.6793915829252566e-28
19	59	MARCO	11.563055	8.151564	6.341177619022514e-31	3.1363978653222032e-28
19	60	CLDN3	11.540989	6.7253747	8.197721684695758e-31	4.000597485087326e-28
19	61	PDLIM4	11.407788	4.4721346	3.823289388739591e-30	1.8173534404838673e-27
19	62	RHOC	11.372735	2.8487012	5.7167751097619285e-30	2.6154960724049547e-27
19	63	EDF1	11.251988	1.6425854	2.264286867185823e-29	9.866090907841464e-27
19	64	SLPI	11.193965	6.711607	4.3646918633726824e-29	1.857582405712832e-26
19	65	SQSTM1	11.160845	2.1972163	6.338616981718512e-29	2.6666634499756235e-26
19	66	BLVRA	11.13139	3.6782517	8.82485590335779e-29	3.67043807862271e-26
19	67	CDKN2A	11.085756	5.274924	1.4710225878034469e-28	6.049539071482468e-26
19	68	GABARAP	10.999743	1.585333	3.832205219076024e-28	1.52459286112393e-25
19	69	PRDX5	10.967971	2.0050135	5.4481106163262835e-28	2.0990136491385086e-25
19	70	NINJ1	10.939711	3.4106307	7.443748970388554e-28	2.838006834012411e-25
19	71	RPS27L	10.797157	1.928567	3.550239512162393e-27	1.3259420039250587e-24
19	72	FABP6	10.749957	7.2334733	5.9288993228529434e-27	2.191956001169097e-24
19	73	SMIM22	10.587916	7.2104425	3.3905631823583105e-26	1.216647088602907e-23
19	74	RHOV	10.574882	6.9311047	3.896679713434598e-26	1.3846832445768907e-23
19	75	LITAF	10.548063	2.4983258	5.185498014466761e-26	1.82494627718748e-23
19	76	LMNA	10.500349	2.6939676	8.606165729188942e-26	2.9999454462289946e-23
19	77	CNN3	10.380069	2.7325356	3.0555345682795123e-25	1.0550530257886645e-22
19	78	HLA-DRB1	10.373496	2.2016127	3.273255412381662e-25	1.1196674892390765e-22
19	79	CCDC28B	10.332863	3.6216145	5.004415527470641e-25	1.6804276396417703e-22
19	80	STARD10	10.231606	5.4867864	1.4312640920387577e-24	4.677294377920587e-22
20	1	PTPRC	17.496126	2.173268	1.5334863680001965e-68	5.612713455517519e-64
20	2	MALAT1	16.250307	2.0264294	2.222510127608394e-59	4.067304659029742e-55
20	3	SARAF	16.160055	1.8149664	9.647437684393006e-59	1.1770195556215614e-54
20	4	EVL	14.567199	1.7390116	4.541322484803241e-48	4.155423606657086e-44
20	5	ITM2A	14.15477	1.8840667	1.7450874364560836e-45	1.2774389052345825e-41
20	6	GZMM	13.911009	2.4730892	5.430778743997162e-44	3.312865546817335e-40
20	7	BACH2	13.227294	2.327368	6.104565930361153e-40	3.191903108816408e-36
20	8	CLEC2D	13.200388	2.1009266	8.728417989462033e-40	3.9933603354037487e-36
20	9	IL2RG	13.1440115	1.5371624	1.8419765718722686e-39	7.490909389677434e-36
20	10	CD5	13.074735	2.1524553	4.591618108461367e-39	1.680578143877945e-35
20	11	CAMK4	12.8075695	1.5405887	1.4871928415785466e-37	4.948431381328762e-34
20	12	LIMD2	12.706756	1.525999	5.423814065042985e-37	1.6543084882886522e-33
20	13	HLA-E	12.671672	1.5963172	8.48858642085598e-37	2.3899288583826903e-33
20	14	CD247	12.655347	1.5860035	1.0451292239303173e-36	2.7323410517909676e-33
20	15	ABLIM1	12.626952	2.0382628	1.4997542362991538e-36	3.6595003201856883e-33
20	16	LAT	12.59636	1.5863267	2.2111419090995616e-36	5.058125313434566e-33
20	17	SIRPG	12.54722	2.1880152	4.117114041785465e-36	8.864146531964106e-33
20	18	CD6	12.391496	1.9348768	2.905741020075078e-35	5.908501504209329e-32
20	19	CCR7	12.060376	2.011672	1.710001129122134e-33	3.294092175105222e-30
20	20	CD3G	11.992055	1.4471849	3.9108134305662064e-33	7.156984118607686e-30
20	21	CD7	11.952756	1.5516492	6.280724633717637e-33	1.094670487231901e-29
20	22	STK17A	11.905862	1.7025313	1.1031745284579438e-32	1.835331405276782e-29
20	23	CD27	11.843916	2.052126	2.3138985940176056e-32	3.682217497375582e-29
20	24	HLA-C	11.55714	1.4856304	6.793373027379043e-31	1.0158255371844458e-27
20	25	CD96	11.555325	1.8609982	6.938509447723052e-31	1.0158255371844458e-27
20	26	MT-ATP8	11.488828	1.3739854	1.501352386321198e-30	2.113499949682391e-27
20	27	PRKCH	11.416493	1.8458081	3.459096102207606e-30	4.68912505321854e-27
20	28	MT-CO1	11.180876	1.4058661	5.058845228586212e-29	6.61281407898157e-26
20	29	JAK1	11.078685	1.371788	1.5919342212948806e-28	2.0091856701246182e-25
20	30	CD2	11.059302	1.3792055	1.9762869513194422e-28	2.41113595684143e-25
20	31	CORO1A	10.923382	1.319164	8.911476992367611e-28	1.052157965798861e-24
20	32	FUS	10.814291	1.2281967	2.945616969368254e-27	3.369141459245233e-24
20	33	IL7R	10.79533	1.6579522	3.621601774584175e-27	4.016795350047133e-24
20	34	SPOCK2	10.727179	1.5295991	7.587738184080475e-27	8.10165961256561e-24
20	35	IKZF1	10.725255	1.4088427	7.747277026305192e-27	8.10165961256561e-24
20	36	TOX2	10.718395	1.8057121	8.343822826331113e-27	8.483118312959585e-24
20	37	TMBIM6	10.665682	1.1726756	1.473148654729991e-26	1.457262538156011e-23
20	38	OXNAD1	10.662736	1.9487703	1.5205734421556485e-26	1.464592330429971e-23
20	39	STK4	10.654799	1.5914094	1.6560038970598398e-26	1.520477835104504e-23
20	40	CYTIP	10.654482	1.5588013	1.661679008884461e-26	1.520477835104504e-23
20	41	TRAC	10.647514	1.4158639	1.7908364846953745e-26	1.598692833569156e-23
20	42	ZAP70	10.601943	1.3850771	2.9185391096455423e-26	2.5433678560032497e-23
20	43	NDFIP1	10.528636	1.447347	6.375182443135202e-26	5.426466339562594e-23
20	44	CD37	10.51475	1.2228721	7.387660689328587e-26	6.145358383866264e-23
20	45	STK17B	10.498967	1.3811144	8.733006432588879e-26	7.103039298648567e-23
20	46	ARMH1	10.474886	1.8848928	1.1267322457953698e-25	8.965114549642681e-23
20	47	DENND2D	10.431829	1.867646	1.7743770046969679e-25	1.381786654232207e-22
20	48	LCP2	10.420939	1.3982235	1.9897839424682005e-25	1.5172517099641374e-22
20	49	RBM39	10.288982	1.1676271	7.900716876260086e-25	5.9015130283264375e-22
20	50	CD3E	10.265013	1.563918	1.0130766046557987e-24	7.415923361401377e-22
20	51	BCL11B	10.231471	1.3320814	1.4332587408263093e-24	1.0286020229996813e-21
20	52	TRAF3IP3	10.122457	1.2355263	4.392515112475619e-24	3.0917393390715407e-21
20	53	ARHGEF1	10.115803	1.3191755	4.7014769244430376e-24	3.246768998330936e-21
20	54	LEPROTL1	10.086987	1.3582526	6.307626966150367e-24	4.2752861960753625e-21
20	55	MT-CO3	10.0496645	1.3356295	9.218039841117258e-24	6.1343541131769596e-21
20	56	HLA-A	10.047145	1.3438346	9.456745621474526e-24	6.180827615921234e-21
20	57	IL27RA	10.039062	1.901353	1.0264650127425338e-23	6.5911659528753464e-21
20	58	GIMAP7	10.014298	1.8831325	1.3189477310866018e-23	8.323242397500123e-21
20	59	CNN2	10.001618	1.3931468	1.4992642906174e-23	9.300774966252111e-21
20	60	IL16	9.985567	1.3003544	1.7629004781587796e-23	1.0753986733514915e-20
20	61	ITGB2	9.923209	1.2878848	3.299730290038066e-23	1.9487464613300243e-20
20	62	B2M	9.923169	0.78829265	3.301065014684339e-23	1.9487464613300243e-20
20	63	SELL	9.916246	1.8287065	3.53813808430175e-23	2.0555459051353707e-20
20	64	PIK3IP1	9.913336	1.6721112	3.6427508101881914e-23	2.0832550375577812e-20
20	65	DGKA	9.896662	1.271509	4.30402776045522e-23	2.4235649240064847e-20
20	66	SATB1	9.891492	1.2554877	4.5322207756036637e-23	2.5133911001192377e-20
20	67	TBC1D10C	9.859049	1.2614533	6.264010707073601e-23	3.421926207307476e-20
20	68	CD3D	9.849341	1.4157636	6.899447031671483e-23	3.7136273647971753e-20
20	69	FYB1	9.842621	1.2294372	7.376392142954572e-23	3.912801867018555e-20
20	70	ICAM3	9.748079	1.368582	1.8799143245322824e-22	9.829534884600867e-20
20	71	PRRC2C	9.73991	1.1788884	2.0373457087422308e-22	1.0502660603616111e-19
20	72	SEPTIN1	9.582006	1.1237696	9.517784138773005e-22	4.838339128655982e-19
20	73	MT-CYB	9.549459	1.3293574	1.3037441406073632e-21	6.536758806900014e-19
20	74	FXYD5	9.521043	1.2839876	1.714502048904673e-21	8.480066147562155e-19
20	75	TNFAIP3	9.4901285	1.3611562	2.3075054496479382e-21	1.1260934261675225e-18
20	76	PRMT2	9.478466	1.4487733	2.5804798798850745e-21	1.2427387379430739e-18
20	77	RNF213	9.389637	1.283151	6.020744445553163e-21	2.8618865902817053e-18
20	78	CD44	9.361113	1.4095917	7.890171832211696e-21	3.702412554240773e-18
20	79	LAPTM5	9.342783	1.160022	9.383447642475636e-21	4.34738692610444e-18
20	80	SLC38A1	9.252806	1.472508	2.1867495752797857e-20	1.0004652650601931e-17
21	1	IFI27	40.229515	6.161761	0.0	0.0
21	2	IGFBP7	39.63591	6.3096113	0.0	0.0
21	3	SPARCL1	39.308304	6.614938	0.0	0.0
21	4	IFITM3	39.07366	5.379377	0.0	0.0
21	5	BCAM	35.00029	6.495358	2.227011119421063e-268	1.6302166796386066e-264
21	6	RAMP2	34.69275	7.9160743	1.0134550377499086e-263	6.1822446394474e-260
21	7	VIM	34.642338	3.1677558	5.826087252659302e-263	3.046294564779759e-259
21	8	ENG	34.620777	6.385965	1.2301532477616082e-262	5.628104877665328e-259
21	9	TM4SF1	34.11533	7.250084	4.371044004881402e-255	1.7776064624740465e-251
21	10	A2M	33.925545	6.895271	2.7991781675856027e-252	1.0245272011180066e-248
21	11	IGFBP4	33.498817	5.5084095	5.014898420178201e-246	1.6686390643358395e-242
21	12	EGFL7	32.969067	7.772387	2.2554563728080258e-238	6.879329891762213e-235
21	13	PECAM1	32.60055	4.9450135	4.028234750807222e-233	1.1341340008791934e-229
21	14	PLVAP	32.339043	7.6554914	1.9781137834431575e-229	5.171495899128786e-226
21	15	NPDC1	32.3218	6.2747045	3.4560175218971705e-229	8.432913154597222e-226
21	16	CRIP2	31.745789	5.58749	3.629949164413969e-221	8.30373558541973e-218
21	17	GNG11	31.681347	4.828401	2.807689925710331e-220	6.044956410054343e-217
21	18	VWF	31.233248	9.236914	3.7697447057883305e-214	7.665356998697705e-211
21	19	AQP1	30.743849	8.269369	1.4776409557062804e-207	2.846480874726609e-204
21	20	CCL14	30.20986	7.8890667	1.757910900499624e-200	3.217064843459337e-197
21	21	SELENOW	29.776682	3.3204842	7.830827652778182e-195	1.3648386805682582e-191
21	22	HLA-B	29.62757	2.9657145	6.598692958172164e-193	1.0978125498275427e-189
21	23	SPARC	29.59357	4.552304	1.807865279774262e-192	2.876942482826859e-189
21	24	CAVIN1	29.512684	5.006903	1.9793175066207122e-191	3.018541669159362e-188
21	25	ACKR1	29.455153	7.285106	1.0815078077978745e-190	1.5833706909284002e-187
21	26	CAV1	29.105173	5.4086146	3.0875800950277165e-186	4.346481502234979e-183
21	27	HSPG2	29.013401	5.383047	4.458409426196941e-185	6.043786792897564e-182
21	28	TSPAN7	28.946556	7.4195824	3.1009050982842726e-184	4.0534366965108093e-181
21	29	RNASE1	28.77609	6.272323	4.272652531738298e-182	5.3925294935914985e-179
21	30	EMCN	27.820017	6.8819847	2.4842069864967327e-170	3.0308153304255636e-167
21	31	SOCS3	27.77807	4.273574	7.984782249564343e-170	9.427452100525952e-167
21	32	ECSCR	27.640978	8.434181	3.5826078227045737e-168	4.0977196537128157e-165
